"Set1_Freq[Hz]";"Set1_Level[dBuV]";"Set2_Freq[Hz]";"Set2_Level[dBuV]";"Raw1_Freq[Hz]";"Raw1_Level[dBuV]";"Raw2_Freq[Hz]";"Raw2_Level[dBuV]";"Set1_Peaks_Nb";"Set1_Peaks_Det";"Set1_Peaks_Freq[kHz]";"Set1_Peaks_Level[dBuV]";"Set1_Peaks_Lim[dBuV]";"Set1_Remeasure_Nb";"Set1_Remeasure_Det";"Set1_Remeasure_Freq[kHz]";"Set1_Remeasure_Level[dBuV]";"Set1_Remeasure_Lim[dBuV]";"Set2_Peaks_Nb";"Set2_Peaks_Det";"Set2_Peaks_Freq[kHz]";"Set2_Peaks_Level[dBuV]";"Set2_Peaks_Lim[dBuV]";"Set2_Remeasure_Nb";"Set2_Remeasure_Det";"Set2_Remeasure_Freq[kHz]";"Set2_Remeasure_Level[dBuV]";"Set2_Remeasure_Lim[dBuV]"
"18186667";"20,90";"18186667";"15,39";"18186667";"11,51";"18186667";"6,00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18190000";"20,64";"18190000";"11,67";"18190000";"11,25";"18190000";"2,28";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18193333";"19,56";"18193333";"10,08";"18193333";"10,17";"18193333";"0,68";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18196667";"17,83";"18196667";"10,72";"18196667";"8,44";"18196667";"1,33";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18200000";"16,90";"18200000";"10,39";"18200000";"7,51";"18200000";"0,99";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18203333";"16,65";"18203333";"10,24";"18203333";"7,26";"18203333";"0,85";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18206667";"16,57";"18206667";"10,84";"18206667";"7,18";"18206667";"1,45";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18210000";"16,74";"18210000";"10,74";"18210000";"7,34";"18210000";"1,34";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18213333";"17,30";"18213333";"10,02";"18213333";"7,91";"18213333";"0,63";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18216667";"17,30";"18216667";"11,35";"18216667";"7,91";"18216667";"1,96";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18220000";"19,07";"18220000";"12,90";"18220000";"9,68";"18220000";"3,51";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18223333";"20,95";"18223333";"15,44";"18223333";"11,56";"18223333";"6,05";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18226667";"23,05";"18226667";"16,27";"18226667";"13,65";"18226667";"6,88";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18230000";"25,85";"18230000";"19,96";"18230000";"16,46";"18230000";"10,57";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18233333";"26,08";"18233333";"23,03";"18233333";"16,69";"18233333";"13,64";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18236667";"25,94";"18236667";"17,17";"18236667";"16,55";"18236667";"7,78";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18240000";"25,31";"18240000";"10,62";"18240000";"15,92";"18240000";"1,23";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18243333";"23,44";"18243333";"10,69";"18243333";"14,05";"18243333";"1,30";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18246667";"20,53";"18246667";"10,86";"18246667";"11,14";"18246667";"1,47";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18250000";"17,53";"18250000";"9,77";"18250000";"8,14";"18250000";"0,38";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18253333";"16,65";"18253333";"9,96";"18253333";"7,26";"18253333";"0,57";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18256667";"16,74";"18256667";"10,33";"18256667";"7,35";"18256667";"0,93";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18260000";"16,74";"18260000";"10,70";"18260000";"7,35";"18260000";"1,31";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18263333";"16,65";"18263333";"10,36";"18263333";"7,26";"18263333";"0,97";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18266667";"16,65";"18266667";"10,58";"18266667";"7,26";"18266667";"1,19";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18270000";"16,82";"18270000";"11,11";"18270000";"7,43";"18270000";"1,71";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18273333";"19,13";"18273333";"13,24";"18273333";"9,74";"18273333";"3,85";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18276667";"19,80";"18276667";"15,16";"18276667";"10,41";"18276667";"5,77";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18280000";"19,50";"18280000";"14,59";"18280000";"10,11";"18280000";"5,19";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18283333";"20,37";"18283333";"11,42";"18283333";"10,98";"18283333";"2,03";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18286667";"20,37";"18286667";"11,29";"18286667";"10,98";"18286667";"1,90";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18290000";"20,26";"18290000";"11,55";"18290000";"10,87";"18290000";"2,16";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18293333";"18,94";"18293333";"9,75";"18293333";"9,55";"18293333";"0,36";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18296667";"17,76";"18296667";"8,93";"18296667";"8,37";"18296667";"-0,46";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18300000";"16,40";"18300000";"10,43";"18300000";"7,00";"18300000";"1,04";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18303333";"16,04";"18303333";"10,72";"18303333";"6,65";"18303333";"1,33";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18306667";"16,13";"18306667";"9,62";"18306667";"6,74";"18306667";"0,23";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18310000";"16,04";"18310000";"10,05";"18310000";"6,65";"18310000";"0,66";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18313333";"16,13";"18313333";"9,34";"18313333";"6,74";"18313333";"-0,05";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18316667";"16,31";"18316667";"11,02";"18316667";"6,92";"18316667";"1,63";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18320000";"19,86";"18320000";"10,77";"18320000";"10,47";"18320000";"1,38";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18323333";"22,06";"18323333";"14,03";"18323333";"12,67";"18323333";"4,64";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18326667";"25,85";"18326667";"21,14";"18326667";"16,46";"18326667";"11,75";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18330000";"26,00";"18330000";"22,15";"18330000";"16,61";"18330000";"12,76";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18333333";"26,08";"18333333";"21,52";"18333333";"16,69";"18333333";"12,13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18336667";"25,85";"18336667";"20,88";"18336667";"16,46";"18336667";"11,48";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18340000";"25,37";"18340000";"18,08";"18340000";"15,98";"18340000";"8,68";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18343333";"23,48";"18343333";"11,23";"18343333";"14,09";"18343333";"1,84";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18346667";"20,26";"18346667";"11,97";"18346667";"10,87";"18346667";"2,58";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18350000";"18,34";"18350000";"10,40";"18350000";"8,94";"18350000";"1,00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18353333";"17,07";"18353333";"8,98";"18353333";"7,67";"18353333";"-0,42";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18356667";"16,22";"18356667";"10,52";"18356667";"6,83";"18356667";"1,13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18360000";"15,95";"18360000";"9,35";"18360000";"6,56";"18360000";"-0,04";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18363333";"15,95";"18363333";"10,55";"18363333";"6,56";"18363333";"1,15";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18366667";"16,04";"18366667";"9,74";"18366667";"6,65";"18366667";"0,35";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18370000";"16,22";"18370000";"10,00";"18370000";"6,83";"18370000";"0,61";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18373333";"18,41";"18373333";"13,40";"18373333";"9,01";"18373333";"4,01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18376667";"19,63";"18376667";"14,01";"18376667";"10,23";"18376667";"4,62";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18380000";"20,20";"18380000";"13,76";"18380000";"10,81";"18380000";"4,36";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18383333";"20,26";"18383333";"16,04";"18383333";"10,87";"18383333";"6,65";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18386667";"20,20";"18386667";"15,62";"18386667";"10,81";"18386667";"6,22";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18390000";"20,09";"18390000";"12,31";"18390000";"10,70";"18390000";"2,91";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18393333";"18,41";"18393333";"10,55";"18393333";"9,01";"18393333";"1,16";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18396667";"16,99";"18396667";"10,77";"18396667";"7,59";"18396667";"1,38";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18400000";"16,04";"18400000";"8,63";"18400000";"6,65";"18400000";"-0,76";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18403333";"16,13";"18403333";"9,77";"18403333";"6,74";"18403333";"0,38";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18406667";"15,95";"18406667";"11,09";"18406667";"6,56";"18406667";"1,69";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18410000";"15,95";"18410000";"9,85";"18410000";"6,56";"18410000";"0,46";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18413333";"16,13";"18413333";"10,76";"18413333";"6,74";"18413333";"1,36";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18416667";"18,27";"18416667";"10,42";"18416667";"8,87";"18416667";"1,03";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18420000";"20,64";"18420000";"10,15";"18420000";"11,25";"18420000";"0,75";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18423333";"23,33";"18423333";"11,16";"18423333";"13,93";"18423333";"1,77";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18426667";"23,33";"18426667";"12,09";"18426667";"13,93";"18426667";"2,69";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18430000";"23,63";"18430000";"17,18";"18430000";"14,24";"18430000";"7,78";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18433333";"23,75";"18433333";"20,38";"18433333";"14,35";"18433333";"10,98";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18436667";"23,82";"18436667";"18,60";"18436667";"14,43";"18436667";"9,21";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18440000";"23,21";"18440000";"11,20";"18440000";"13,81";"18440000";"1,81";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18443333";"21,50";"18443333";"10,56";"18443333";"12,11";"18443333";"1,17";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18446667";"19,38";"18446667";"10,00";"18446667";"9,99";"18446667";"0,61";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18450000";"16,04";"18450000";"10,26";"18450000";"6,65";"18450000";"0,86";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18453333";"15,95";"18453333";"9,38";"18453333";"6,56";"18453333";"-0,01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18456667";"15,95";"18456667";"9,21";"18456667";"6,56";"18456667";"-0,19";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18460000";"16,04";"18460000";"10,05";"18460000";"6,65";"18460000";"0,66";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18463333";"15,95";"18463333";"9,70";"18463333";"6,56";"18463333";"0,31";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18466667";"15,95";"18466667";"10,37";"18466667";"6,56";"18466667";"0,98";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18470000";"16,13";"18470000";"10,25";"18470000";"6,74";"18470000";"0,85";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18473333";"16,74";"18473333";"13,58";"18473333";"7,35";"18473333";"4,19";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18476667";"19,32";"18476667";"14,40";"18476667";"9,93";"18476667";"5,00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18480000";"19,92";"18480000";"13,89";"18480000";"10,53";"18480000";"4,50";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18483333";"19,92";"18483333";"14,57";"18483333";"10,53";"18483333";"5,18";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18486667";"19,63";"18486667";"12,12";"18486667";"10,23";"18486667";"2,72";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18490000";"18,81";"18490000";"12,66";"18490000";"9,42";"18490000";"3,27";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18493333";"17,07";"18493333";"10,22";"18493333";"7,67";"18493333";"0,83";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18496667";"16,74";"18496667";"9,68";"18496667";"7,35";"18496667";"0,29";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18500000";"15,95";"18500000";"9,63";"18500000";"6,56";"18500000";"0,24";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18503333";"15,95";"18503333";"9,38";"18503333";"6,56";"18503333";"-0,01";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18506667";"15,95";"18506667";"9,78";"18506667";"6,56";"18506667";"0,39";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18510000";"16,14";"18510000";"10,09";"18510000";"6,74";"18510000";"0,70";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18513333";"16,14";"18513333";"10,15";"18513333";"6,74";"18513333";"0,76";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18516667";"18,06";"18516667";"10,43";"18516667";"8,66";"18516667";"1,04";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18520000";"20,15";"18520000";"13,61";"18520000";"10,76";"18520000";"4,21";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18523333";"22,84";"18523333";"19,61";"18523333";"13,45";"18523333";"10,22";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18526667";"24,56";"18526667";"20,01";"18526667";"15,17";"18526667";"10,62";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18530000";"24,39";"18530000";"18,96";"18530000";"15,00";"18530000";"9,56";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18533333";"24,50";"18533333";"20,24";"18533333";"15,10";"18533333";"10,85";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18536667";"23,52";"18536667";"13,37";"18536667";"14,13";"18536667";"3,98";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18540000";"19,63";"18540000";"11,10";"18540000";"10,23";"18540000";"1,70";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18543333";"17,98";"18543333";"10,32";"18543333";"8,59";"18543333";"0,93";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18546667";"16,66";"18546667";"10,53";"18546667";"7,26";"18546667";"1,14";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18550000";"16,05";"18550000";"9,30";"18550000";"6,65";"18550000";"-0,09";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18553333";"15,95";"18553333";"10,38";"18553333";"6,56";"18553333";"0,98";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18556667";"16,05";"18556667";"10,24";"18556667";"6,65";"18556667";"0,85";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18560000";"16,05";"18560000";"10,87";"18560000";"6,65";"18560000";"1,48";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18563333";"16,05";"18563333";"10,14";"18563333";"6,65";"18563333";"0,75";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18566667";"17,46";"18566667";"10,90";"18566667";"8,07";"18566667";"1,51";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18570000";"18,68";"18570000";"11,79";"18570000";"9,29";"18570000";"2,39";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18573333";"19,81";"18573333";"13,45";"18573333";"10,41";"18573333";"4,06";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18576667";"20,32";"18576667";"11,97";"18576667";"10,93";"18576667";"2,58";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18580000";"20,32";"18580000";"15,31";"18580000";"10,93";"18580000";"5,92";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18583333";"19,86";"18583333";"13,83";"18583333";"10,47";"18583333";"4,44";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18586667";"19,69";"18586667";"11,27";"18586667";"10,29";"18586667";"1,87";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18590000";"17,39";"18590000";"11,09";"18590000";"7,99";"18590000";"1,70";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18593333";"16,99";"18593333";"10,71";"18593333";"7,60";"18593333";"1,31";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18596667";"16,14";"18596667";"9,38";"18596667";"6,74";"18596667";"-0,02";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18600000";"15,96";"18600000";"9,91";"18600000";"6,56";"18600000";"0,51";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18603333";"15,96";"18603333";"9,55";"18603333";"6,56";"18603333";"0,15";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18606667";"16,14";"18606667";"10,85";"18606667";"6,74";"18606667";"1,46";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18610000";"16,14";"18610000";"10,71";"18610000";"6,74";"18610000";"1,32";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18613333";"16,14";"18613333";"10,48";"18613333";"6,74";"18613333";"1,09";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18616667";"17,54";"18616667";"12,33";"18616667";"8,15";"18616667";"2,94";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18620000";"17,46";"18620000";"15,27";"18620000";"8,07";"18620000";"5,87";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18623333";"23,52";"18623333";"12,78";"18623333";"14,13";"18623333";"3,39";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18626667";"24,29";"18626667";"18,48";"18626667";"14,90";"18626667";"9,08";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18630000";"24,73";"18630000";"13,50";"18630000";"15,34";"18630000";"4,11";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18633333";"24,73";"18633333";"18,69";"18633333";"15,34";"18633333";"9,30";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18636667";"22,68";"18636667";"14,81";"18636667";"13,29";"18636667";"5,41";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18640000";"21,70";"18640000";"11,51";"18640000";"12,30";"18640000";"2,11";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18643333";"18,27";"18643333";"9,42";"18643333";"8,88";"18643333";"0,02";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18646667";"17,23";"18646667";"9,57";"18646667";"7,84";"18646667";"0,18";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18650000";"16,31";"18650000";"9,73";"18650000";"6,92";"18650000";"0,34";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18653333";"16,14";"18653333";"10,10";"18653333";"6,74";"18653333";"0,71";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18656667";"16,05";"18656667";"9,90";"18656667";"6,65";"18656667";"0,50";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18660000";"16,14";"18660000";"9,91";"18660000";"6,74";"18660000";"0,51";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18663333";"16,23";"18663333";"10,45";"18663333";"6,83";"18663333";"1,06";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18666667";"17,31";"18666667";"11,35";"18666667";"7,91";"18666667";"1,96";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18670000";"18,34";"18670000";"13,91";"18670000";"8,95";"18670000";"4,51";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18673333";"19,63";"18673333";"16,07";"18673333";"10,24";"18673333";"6,68";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18676667";"20,59";"18676667";"15,72";"18676667";"11,20";"18676667";"6,33";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18680000";"20,48";"18680000";"13,54";"18680000";"11,09";"18680000";"4,15";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18683333";"20,54";"18683333";"10,66";"18683333";"11,14";"18683333";"1,27";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18686667";"18,06";"18686667";"11,07";"18686667";"8,66";"18686667";"1,68";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18690000";"17,39";"18690000";"9,87";"18690000";"7,99";"18690000";"0,48";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18693333";"16,23";"18693333";"10,47";"18693333";"6,83";"18693333";"1,08";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18696667";"16,14";"18696667";"10,16";"18696667";"6,74";"18696667";"0,76";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18700000";"16,05";"18700000";"10,72";"18700000";"6,65";"18700000";"1,32";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18703333";"16,05";"18703333";"10,10";"18703333";"6,65";"18703333";"0,71";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18706667";"15,87";"18706667";"8,99";"18706667";"6,47";"18706667";"-0,41";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18710000";"15,96";"18710000";"10,42";"18710000";"6,56";"18710000";"1,02";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18713333";"16,23";"18713333";"10,49";"18713333";"6,83";"18713333";"1,09";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18716667";"17,77";"18716667";"12,04";"18716667";"8,37";"18716667";"2,64";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18720000";"18,55";"18720000";"13,39";"18720000";"9,15";"18720000";"4,00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18723333";"22,42";"18723333";"10,95";"18723333";"13,03";"18723333";"1,55";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18726667";"23,82";"18726667";"15,32";"18726667";"14,43";"18726667";"5,93";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18730000";"23,90";"18730000";"18,56";"18730000";"14,50";"18730000";"9,17";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
